Actors,x,y
Kay_Cannon,-0.16831974110497958,0.8090833490757212
index.php?title=Sherman_Spear&action=edit&redlink=1,0.8717167588853312,-0.3036664001180792
Jorma_Taccone,-0.13605046248251843,0.810904162990725
Marielle_Heller,-0.13813056675345659,0.8210465271386099
Kristoffer_Tabori,-0.861410509946326,-0.274514265292899
Judy_Geeson,-0.8816054502526072,-0.2812000779485567
Byron_Thames,0.8166735639954916,-0.31622260967245946
Tricia_Leigh_Fisher,0.8033585467293174,-0.311113491195579
Phillip_Terry,0.6960733815425632,0.46634350215256176
Joan_Crawford,0.6901229049872487,0.4587875368698508
John_Terlesky,-0.8490944555507415,0.22698251082438586
Jayne_Brook,-0.8497664681718627,0.22116913720240242
Jon_Tenney,-0.497565200776353,0.6883989795230323
Teri_Hatcher,-0.4893566266532738,0.6771937803659621
Leslie_Urdang,-0.5077066601817348,0.7017797638602509
Michael_Tucker_(actor),0.2669766845315437,0.7820750765872635
Jill_Eikenberry,0.27166815244936937,0.7780746939769524
Tom_Tryon,-0.7757126933093653,0.427555533822365
#cite_note-tcm-1,-0.7616854712918393,0.4197767428148153
#cite_note-NYT-1,0.2768477633647915,0.7901938923579479
Jon_Voight,0.0027800981206601585,0.7719416590497549
Lauri_Peters,0.004456617314554184,0.7821169755024281
Marcheline_Bertrand,-0.0022767949299985846,0.7760849071179062
Billy_Warlock,-0.19918655875553784,-0.8740082271351174
Marcy_Walker,-0.20272027325821174,-0.8876042568358558
Julie_Pinson,-0.1959351144714588,-0.8791269289862326
Ken_Wahl,-0.18742413748708608,0.7799916193709107
Corinne_Alphen,-0.18188883409774775,0.7780183304449597
Barbi_Twins,-0.19135698013412236,0.7949174020429675
Joe_Viterelli,0.7629260670726822,0.5450642695974202
#cite_note-dennis-3,0.7485150860406101,0.5342323703794463
Christopher_Walken,-0.7948740021090338,-0.682814103130437
Georgianne_Walken,-0.7809589286777702,-0.671286542619034
Steven_Weber,-0.5558518600453091,0.4905302377483705
Finn_Carter,-0.5599063482368086,0.4845662208846113
Juliette_Hohnen,-0.5630648598877322,0.4991401788695184
Charles_Weldon,-0.8423111867956964,-0.002651594473777728
Debbi_Morgan,-0.8541424069245824,-0.002846890241346351
Blackie_Whiteford,-0.7379062869699524,-0.3551895057032505
Alma_Bennett,-0.7480459436304434,-0.3597354173766444
Guinn_%22Big_Boy%22_Williams,-0.34244952529071726,-0.46048761265030863
Barbara_Weeks_(film_actress),-0.3486170947719416,-0.45585968519572595
Dorothy_Peterson,-0.34519502217565384,-0.4697997603740191
Steven_Weber_(actor),-0.5696462736992866,0.49002645171104714
Scott_Weinger,-0.8444002837091841,0.35040113528188765
Rina_Mimoun,-0.8264132323145531,0.3432217322232307
Kent_Williams_(actor),-0.4539853512254665,0.7620121651439197
Robin_Curtis,-0.45797514907644954,0.7579014415044926
Guinn_Williams_(actor),-0.3564680855770261,-0.4615691337031747
Charles_Winninger,0.8874548073439423,0.10445167713588566
Blanche_Ring,0.8975624101561964,0.10162105130988511
Gertrude_Walker,0.9026218808175085,0.10974721784631293
Craig_Woods,-0.46220808045432615,-0.6549579049034971
index.php?title=Gwen_Seager_(actress)&action=edit&redlink=1,-0.45384739530665086,-0.6428048409486812
index.php?title=Barbara_Patricia_Shannon&action=edit&redlink=1,-0.4707087490215976,-0.6669790463789276
Bill_Woodson,-0.8627279705601775,-0.0902404510453429
Darlene_Conley,-0.8555621473011574,-0.08916293093510001
Louis_Zorich,-0.6161987482759201,0.826507309812913
Olympia_Dukakis,-0.6047452482435061,0.8105811379883828
Michael_Zorek,-0.10620764936085059,-0.9542212927749075
#cite_note-HP-1,-0.10052036314029844,-0.9539383671897278
Alfred_Zeisler,0.6568312834612624,-0.6764963969476495
Lien_Deyers,0.6695636247904331,-0.6899598228617633
David_Zayas,0.31836929950235443,0.8640625927437176
Liza_Col%C3%B3n-Zayas,0.3157672743680023,0.8567359141487608
Michael_Zaslow,0.5591219022328721,0.7576418163650561
Susan_Hufford,0.5596142239726304,0.7519986143050096
Billy_Zane,-0.7356441344157045,-0.5157438798203804
Lisa_Collins_(actress),-0.7400423008338354,-0.5095128407725095
Harris_Yulin,-0.31521069911957517,0.7553516529462648
Gwen_Welles,-0.3178993825709835,0.7629244994152972
Tony_Young_(actor),-0.16893477289463327,0.570912776863484
Connie_Mason,-0.17097562725467763,0.580784565877572
Madlyn_Rhue,-0.17653853491679627,0.5769718621087617
Sondra_Currie,-0.1607604398545049,0.574642368622065
Nedrick_Young,0.5812830338655988,-0.44978883333846054
Elizabeth_MacRae,0.5773555419390377,-0.45395441868841707
James_Young_(director),-0.022263450065532233,-0.7511772499248787
Rida_Johnson_Young,-0.02505339176939362,-0.7590184027185005
Clara_Kimball_Young,-0.016266439897612124,-0.7537379832597363
Chris_Young_(actor),-0.7936389772627841,-0.112705278147874
Lea_Moreno_Young,-0.8097115103962246,-0.11543593555693113
Alan_J._Levi,-0.15929111183755215,0.5855638557373936
Carleton_Young,0.7810475230410788,0.6808509028434928
Noel_Toy,0.781424869486128,0.686717495603979
Gig_Young,0.05495917409716494,-0.3113433356702156
Elizabeth_Montgomery,0.05359572655898046,-0.30153097867868994
Duke_York,0.7821447144578808,-0.3407534236105416
#cite_note-cap-1,0.7810108822601382,-0.3462181395724707
William_Asher,0.05142236340962535,-0.29153017098051887
Jeff_Yagher,0.8284397017033418,0.38952042786731966
Megan_Gallagher,0.8118396994310971,0.3818878947672182
Ed_Wynn,-0.8409721714121995,-0.26949147897256276
Hilda_Keenan,-0.8359945648576934,-0.27228593512838056
William_Wyler,-0.2836318539656291,-0.06535610428073008
Margaret_Sullavan,-0.274750188669107,-0.07326178546199058
Margaret_Tallichet,-0.2926116324052817,-0.0606904884985852
Danny_Sue_Nolan,0.05901088371674524,-0.29339029444909814
Joyce_Bulifant,0.0459870897606245,-0.29841423060197525
Daniel_Wu,-0.7651668332869758,0.6340773833073606
Lisa_S.,-0.7671314891013514,0.6394474336183993
Leland_Hayward,-0.2714643284632951,-0.08502271913465706
Jack_Wrangler,0.8645144749630957,0.05833643520397187
Margaret_Whiting,0.8809990923794302,0.05997689023054157
Jeffrey_Wright,0.4812428789018135,0.584746098459737
Carmen_Ejogo,0.4749323990479411,0.5761811822438471
Frederick_Worlock,0.037367332866912066,-0.8462016156783979
Elsie_Ferguson,0.036746007589930886,-0.8314454946792562
Slim_Keith,-0.28757138443382296,-0.08715152955609402
Pamela_Harriman,-0.2620757220169758,-0.09622520877488774
Tricky_(musician),0.48052339813326317,0.5731478743655417
Russell_Wong,0.1475198062863565,0.8059216235071912
Flora_Zeta,0.14593889582743919,0.7894008062389389
Michael_Wong_(actor),0.15782878900259936,0.958619335105165
index.php?title=Janet_Ma&action=edit&redlink=1,0.15531660416191514,0.9411111092546228
Duke_Worne,-0.3478090512376611,-0.7733203488169789
Virginia_Brown_Faire,-0.35277406168082925,-0.7851508535965424
Randolph_Churchill,-0.2716871404332393,-0.1025826752698238
Howard_Hawks,-0.3018021638987345,-0.08590203485035562
"Kenneth_Keith,_Baron_Keith_of_Castleacre",-0.29675885699821225,-0.09338677195691258
W._Averell_Harriman,-0.2537759647738076,-0.10641354050759158
Michael_Ying,0.14038278786727953,0.782339279331785
Alan_Hoo,0.15161606575172779,0.8028048229556926
Michael_Witney,-0.9398481519424896,-0.08672638571493825
Twiggy,-0.9187895218468852,-0.08475520671904209
Athole_Shearer,-0.3126033273263535,-0.0904523942211083
Dee_Hartford,-0.3126611381923239,-0.0835517448641844
Flora_Cheong-Leen,0.14274003792147513,0.7771260388790746
Brigitte_Lin,0.14142103476238263,0.7976463777857856
Glenn_Withrow,0.569924477988068,0.7027903461580058
Hallie_Todd,0.5572975823333732,0.6875742391777925
Marie_Norton_Harriman,-0.25264543018544244,-0.11869398234821425
Grant_Withers,0.551702694352169,0.5256479119909249
Loretta_Young,0.545228796756993,0.5267535985311379
Leigh_Lawson,-0.9103097048740554,-0.08415835659106838
Daniel_Wisler,0.688477346640884,0.392345061520804
Ashley_Brown,0.6785414291757751,0.38650695249119593
Cornelius_Vanderbilt_Whitney,-0.25559305486367445,-0.13050822714824134
Jean_Louis,0.5534704257712807,0.5354007790508838
Alex_Winter,0.5469571602363384,-0.6248751798130853
Ramsey_Ann_Naito,0.5494364665577508,-0.6197406373690165
Eric_Winter,-0.8829405565069335,0.09813437441818788
Roselyn_S%C3%A1nchez,-0.9046571885875507,0.09996199563143163
Eleanor_Searle,-0.2582429544611882,-0.13998293411351995
Marylou_Whitney,-0.2651545176247812,-0.1373589736404819
Gary_Stretch,-0.9251413918920666,0.10178476453910376
Trey_Wilson,0.22221914199253773,-0.9295243941139367
Judy_Blye_Wilson,0.2243440716487736,-0.9446380014694474
Rainn_Wilson,-0.9340673097885944,0.13680617221729033
Holiday_Reinhorn,-0.9166160804657518,0.13433193452153167
Roger_Wilson_(actor),0.1252435037931441,-0.9229120140488425
Shaun_Casey,0.12678832288233827,-0.9337439752543885
Patrick_Wilson_(American_actor),-0.7855960596227078,0.19819385773599205
Dagmara_Domi%C5%84czyk,-0.7813508870211248,0.20240652445451546
Dooley_Wilson,0.926986879439101,0.09912832708274187
#cite_note-Rea-2,0.9483707159347134,0.10158726336088197
Travis_Willingham,0.18295376586903164,-0.9070207338542429
Laura_Bailey_(voice_actress),0.1848266538910047,-0.917704722182375
Bruce_Willis,-0.6377686030849657,-0.14372071106509154
Demi_Moore,-0.6379380124191105,-0.15148697070199527
Emma_Heming,-0.6478909497814599,-0.14276913292853083
Mykelti_Williamson,-0.6398002238255085,0.4433115142415753
Olivia_Brown,-0.6295056869296707,0.43550021744476264
Fred_Williamson,-0.4430424310833071,0.6736692496920359
#cite_note-XA-5,-0.44917124929459395,0.6833903215591092
Ryan_Piers_Williams,0.8380866446930816,-0.18453851233925894
America_Ferrera,0.82157158052186,-0.18047355228871975
Robert_Williams_(actor),-0.5037212622207551,-0.5006073290328596
Marion_Harris,-0.5012789126024928,-0.5066887844120125
Alice_Lake,-0.5117127121013287,-0.5048188597974892
Freddy_Moore,-0.647222405388996,-0.15623382660413676
Cress_Williams,-0.09047388231228029,0.9415455491728302
Simbi_Khali,-0.08822759369524917,0.9232999257265955
Clarence_Williams_III,-0.6388352588171864,-0.6231972115453761
Gloria_Foster,-0.6312555824151838,-0.615315269940473
Robin_Williams,0.40447678053741304,0.7691620155990587
Marsha_Garces_Williams,0.41266084189865926,0.7851784770109799
Billy_Dee_Williams,0.19717925515068277,-0.8875202187327713
Marlene_Clark,0.19921955326865853,-0.895600684821337
Bill_Williams_(actor),-0.6761315796927287,-0.7330283162201621
Barbara_Hale,-0.6650494750966401,-0.7208481804701031
Gene_Wilder,0.8631740906001116,-0.4100480066719385
Gilda_Radner,0.8767870715764378,-0.4151081857586784
Robert_Wilcox_(actor),-0.20688186388017882,0.14603752807601028
Florence_Rice,-0.21468931327691604,0.14672153243350833
Diana_Barrymore,-0.19707671129399293,0.1454547251291011
Henry_Wilcoxon,0.5812407839211283,0.6897171090588822
Joan_Woodbury,0.5959248112869733,0.7063450526460521
Cornel_Wilde,0.3768364954383245,0.33704764702039286
Patricia_Knight,0.3790609893745052,0.34460579998801644
Jean_Wallace,0.3843917178343077,0.33623419540788224
Bramwell_Fletcher,-0.1885639408737533,0.14911653991271492
G._E._Smith,0.8928436351923484,-0.4217708031682623
Richard_Widmark,-0.5757562240701859,-0.6399391187206867
Jean_Hazlewood,-0.5688207409893044,-0.6305192821079584
Susan_Blanchard_(socialite),-0.5858574489822225,-0.652856063828539
James_Whitmore,0.09122134177420191,0.7395216364466957
Audra_Lindley,0.0957534477906048,0.7485131111674241
Noreen_Nash,0.08893482967557513,0.749123332422683
Helen_Chandler,-0.18875622603614192,0.15843319871130923
Dondr%C3%A9_Whitfield,0.20373619137766552,-0.8132154276178264
Salli_Richardson,0.2069278755277435,-0.8288522258400544
Crane_Wilbur,0.3635890656831694,0.6650454022576571
Suzanne_Caubet,0.3701982481576511,0.6783973514844361
Lenita_Lane,0.36861312908736465,0.6712930599922788
Bradley_Whitford,-0.6967597141154175,0.016918417487795278
Jane_Kaczmarek,-0.7002465694528075,0.0227554300272816
Amy_Landecker,-0.7069059778880658,0.015351531242096296
Sean_Whitesell,0.8235606632520934,-0.2367368804761779
Maria_Quiban,0.8293144328112846,-0.2362497127434824
Cyril_Hume,-0.18807234999490965,0.16599400153947805
Michael_Jai_White,-0.9022645359963022,-0.027528233338329714
Gillian_Iliana_Waters,-0.8849303587483207,-0.02697791955616619
Ron_White,-0.20735534702094227,0.24314761328381532
Margo_Rey,-0.21276569021144476,0.24103490146616469
Sammy_White_(actor),0.06636379764086764,0.7815433514480769
Eva_Puck,0.0715198734425853,0.7836319200445495
Dondre_Whitfield,0.20083582547712753,-0.8275385958182501
David_White_(actor),-0.8138388585366038,-0.07207374169126243
Mary_Welch,-0.8313442827094517,-0.07399221449073448
Frank_K._Wheaton,0.03843007934473906,-0.8771043910516977
Jean_Carn,0.037513957398610916,-0.8579002676023583
Jack_Weston,-0.6172847511476778,0.7241080517598246
Marge_Redmond,-0.6119806500279391,0.717406790163094
Michael_Weston,-0.5635439438322298,-0.6500004283370058
Priscilla_Ahn,-0.5544973901626359,-0.639444986580315
Nathan_West,0.7496644277562257,0.347083121751445
Chyler_Leigh,0.7391593123353218,0.34247883510675914
Andrew_J._West,-0.7615652387548986,0.23104412202920244
Amber_Stevens,-0.7494626347247519,0.22790482584263963
Johnny_Weissmuller,0.7426553366319787,0.3954890088944886
Lupe_V%C3%A9lez,0.7281202127854223,0.3873710714851474
Lee_Weaver,-0.9693854959561926,-0.14415502531859695
Ta-Tanisha,-0.9639586133205663,-0.14177960935252557
Mark_Webber_(actor),0.17840173915166604,0.9051336717800289
Teresa_Palmer,0.17437400749328186,0.8855226025618388
Jack_Webb,0.46252149555002386,-0.22771522673295763
Julie_London,0.4595731810868516,-0.23549097783839731
Jackie_Loughery,0.4736158727774426,-0.2289914772797602
Fritz_Weaver,-0.8410219381530738,-0.15087220043120483
Rochelle_Oliver,-0.8416698082544263,-0.1453656725769379
Orson_Welles,-0.09751352230815952,0.07841446948261856
Rita_Hayworth,-0.10117176695710847,0.06111881501365074
Paola_Mori,-0.09723146601620739,0.09085740059090729
Bruce_Weitz,0.3690196240238283,-0.7325649297319359
Cecilia_Hart,0.36769040277777987,-0.7265791404167145
Michael_Weatherly,0.9339047949907052,-0.18283130988001264
Amelia_Heinle,0.9437577076398849,-0.1846291919463279
Bobby_Troup,0.4666800328578794,-0.24311271801167691
John_Wayne,0.6728498491930892,-0.37694762372713914
Esperanza_Baur,0.6834104831095741,-0.38272120052655323
Pilar_Pallete,0.6716551578639979,-0.3712882468270013
Prince_Aly_Khan,-0.10823036435926979,0.03946014059726131
James_Hill_(producer),-0.10082816633157074,0.07057781363240961
Guy_Mitchell,0.48417771333687876,-0.23259678265744207
Joan_Yarde-Buller,-0.11774896668361048,0.018916365078441116
Barry_Watson_(actor),-0.3139370882850545,-0.715745384394973
Tracy_Hutson,-0.3173308587609318,-0.7251462491219924
Natasha_Gregson_Wagner,-0.31191422203217517,-0.708514599583594
Loel_Guinness_(politician),-0.12768754472088373,0.0010443938321012495
"Seymour_Berry,_2nd_Viscount_Camrose",-0.12578112718988013,0.015190416081203294
Roy_Watson,-0.9550711694584,-0.03275480030314629
Jane_Keckley,-0.9553036146983773,-0.03855120045597087
Ted_Wass,-0.7506050018966771,-0.03388838106400656
Janet_Margolin,-0.7414067788867733,-0.03331915351252523
Gloria_Rubio_y_Alatorre,-0.13677332631286845,-0.01319496026633002
Jerry_Warren,-0.42876495296359307,-0.7869124983493222
Brianne_Murphy,-0.4197070186154448,-0.7711827405534271
Robert_Warwick,-0.7503236028521987,0.6694280253451073
Josephine_Whittell,-0.7609831151747002,0.678080526693262
Richard_Waring,0.8238242957526176,-0.11211275177007149
Florida_Friebus,0.8412804621124924,-0.11516386385953803
Thomas_%22Loel%22_Guinness,-0.14456395245104284,-0.02179654949148277
Burt_Ward,-0.20282327721995608,-0.7877907611746503
Tracy_Posner,-0.20525920527237052,-0.7952465636169954
David_Walton_(actor),0.48488530645429073,-0.4761052216215126
Majandra_Delfino,0.4938181329019407,-0.4811582417091535
#cite_note-people-1,0.48815161513360494,-0.48520420571720074
Henry_B._Walthall,-0.28398079703509277,-0.8737067917022547
Mary_Charleson,-0.2808144787531243,-0.8627380349795851
Raoul_Walsh,0.6466574729157248,-0.6372679034614863
Miriam_Cooper,0.6325639381519296,-0.622746262180837
Dylan_Walsh,-0.06209587190571322,0.8736145044407482
Melora_Walters,-0.06020838638384093,0.8580658857166384
Joanna_Going,-0.0644744950746108,0.8910980589743092
Lee_Wallace_(actor),0.8666428056390325,0.474544342307437
Marilyn_Chris,0.8518035108641296,0.46638434563536896
David_Wallace_(American_actor),-0.17696718759765692,0.8920379983514456
Lisa_Trusel,-0.17834305940023537,0.8981213158890624
Bill_Walker_(actor),0.7389301764158663,-0.15637155820120344
Peggy_Cartwright,0.7295440589526956,-0.15100059222335102
"Robert_Walker_(actor,_born_1918)",-0.08477130083914391,-0.46257571457616803
Jennifer_Jones,-0.0930627247185863,-0.4578491731030237
Hanna_Hertelendy,-0.08235781831798931,-0.4719495674352111
Phil_Baker_(comedian),0.7238252767852518,-0.14782299010432512
William_%22Bill%22_Walker,0.7409555529448116,-0.1502493598986844
Benjamin_Walker_(actor),-0.22946789781007695,0.743307568186983
Mamie_Gummer,-0.23470238140091146,0.7545405462822626
Kaya_Scodelario,-0.22861513220408286,0.7515338715234569
David_O._Selznick,-0.10273047291857394,-0.46121567166572947
Norton_Simon,-0.09488443913776487,-0.46625081805183965
Donnie_Wahlberg,0.5749160070636536,0.4298759919536998
Jenny_McCarthy,0.5670838207418328,0.42988323271724777
Robert_Wagner,0.08968711190881427,-0.06882832357936902
Natalie_Wood,0.08727372574616758,-0.08347573079545095
Marion_Marshall,0.09367948253403911,-0.051525853741593776
Jill_St._John,0.09486758781428152,-0.07732330147427743
Mark_Wahlberg,0.30639150477052324,-0.8950724814277938
Rhea_Durham,0.3036326087118509,-0.8889282315781336
Eli_Wallach,-0.8299708065428046,-0.1259417396747663
Anne_Jackson,-0.8467214623120192,-0.12855232142129835
Irene_Mayer_Selznick,-0.10981777842240159,-0.46595874137236626
John_Asher,0.5728982887792394,0.43752476371020277
Richard_Gregson,0.08768725444371012,-0.09513927427612429
Lance_Reventlow,0.09993493162183345,-0.0858559115460702
Stanley_Donen,0.09837121571066687,-0.03619286241055139
Robert_Viharo,-0.7971378904617692,0.26557298337962437
Anne_Helm,-0.8033224280228467,0.2694678901936645
Jeane_Manson,-0.7896657150982849,0.261524390365656
Cheryl_Holdridge,0.10458204149979002,-0.09301999798544021
Richard_Venture,-0.598565701102429,0.34231210192019407
Olivia_Cole,-0.6043138399781893,0.34463847742201437
Jeanne_Coyne,0.10609121923246476,-0.029926154202407757
Yvette_Mimieux,0.10034084796163496,-0.026857999136424834
Yul_Vazquez,-0.8582126365268143,0.5366224194130179
Linda_Larkin,-0.8386578667813203,0.5253809709644592
Greg_Vaughan,-0.2290296672556137,-0.8771037892104029
Touriya_Haoud,-0.2260131243042462,-0.8679319349576874
Ben_Vereen,-0.07395948827974973,0.8222007301875264
#cite_note-AndreaDivorce-3,-0.07389084142668995,0.8097221737643218
Valentin_de_Vargas,-0.8436950097374927,0.09566073024331134
Arlene_McQuade,-0.8543304462227412,0.10095998408833795
Warren_Vanders,0.31917124265918284,0.8918854275001044
Dawn_Bender,0.3152666688019484,0.8813340717272143
Jilon_VanOver,0.32370091998232947,-0.8823092240809225
index.php?title=Kylie_King&action=edit&redlink=1,0.3162526882772967,-0.8637847613743392
Bobby_Van,0.19124344396042145,-0.6528589220126759
Elaine_Joyce,0.18622801994631527,-0.6443061320709008
Vincent_Van_Patten,0.5705844903701575,0.04248307971288317
Betsy_Russell,0.5791844027906801,0.04662682546544506
Eileen_Davidson,0.5646751786701023,0.03540048041471971
Rik_Van_Nutter,0.43983922177770557,-0.6677531189633299
Anita_Ekberg,0.4340078828960383,-0.6596566517382788
Neil_Simon,0.17834526589629174,-0.6425464577924237
Mark_Valley,-0.42715690172736737,0.832714324308543
Anna_Torv,-0.41867241739304206,0.8146670226058075
James_Van_Der_Beek,-0.4063074894096275,-0.682392893366565
Heather_McComb,-0.41043753978350733,-0.6787828300978738
Paul_Valentine,-0.3588531660598088,-0.7059934580852563
Lili_St._Cyr,-0.36472596405389124,-0.7046497966510098
Murray_Valeriano,0.378790533046069,-0.8241349937280625
Mary_Zophres,0.3739073960887274,-0.812892663485418
Jon_Lindstrom,0.5665551734331311,0.02722383641441134
Anthony_Steel_(actor),0.4425951413756488,-0.6731801070272886
Marsha_Mason,0.17666275617444419,-0.651822878645314
Cordy_Milne,-0.3705455830614045,-0.7139330913749491
Cady_McClain,0.5757123895166032,0.02470089118521074
Usher_(musician),0.403838776988024,0.8530363190668153
Tameka_Foster,0.4074094747789791,0.8486623240573524
Skeet_Ulrich,-0.5969141059333749,-0.4227609307733408
Georgina_Cates,-0.591184392210328,-0.41903402269629986
Robert_Urich,-0.5677876376904126,0.6301455892546137
Heather_Menzies,-0.5703109042976914,0.6251567314495745
John_Tyrrell_(actor),0.8551239536339259,-0.14944333036123705
index.php?title=Grette_Ardine&action=edit&redlink=1,0.8428446506501084,-0.1470655792816891
Ben_Turpin,0.7894719725280376,0.17880059066098478
#cite_note-Saint_Anne-1,0.7739965524221029,0.17487158515959958
Glynn_Turman,-0.028780014727836402,-0.6841206198107664
Aretha_Franklin,-0.02909191935290566,-0.6915782242029896
Felipe_Turich,-0.1309066857608585,-0.8588051859098382
Rosa_Turich,-0.127913543095021,-0.8534879064134008
Ernest_Truex,-0.6484942603941637,-0.34621387698570055
Sylvia_Field,-0.6582141030412467,-0.3515267135169229
Michael_Trucco,0.8185880079596417,0.16964485879607655
Sandra_Hess,0.8291430679810181,0.17045660775727425
Jerry_Trimble,0.24612640561504262,-0.8590180783695226
Ami_Dolenz,0.24229996302196163,-0.8461714675282725
Gus_Trikonis,-0.6484756463349711,0.4855233489755706
Goldie_Hawn,-0.6596424021043205,0.4937147248432911
Chuck_Traynor,0.6098776655051384,-0.583463676793691
Linda_Lovelace,0.6025789224424477,-0.5775053984225754
Marilyn_Chambers,0.6218862362137861,-0.5947305820516597
Spencer_Tracy,-0.5769782974463341,0.7166198931062674
Louise_Tracy,-0.5877524514952533,0.7306185083793217
John_Towey,0.8399128101133136,-0.009027992626260823
Henrietta_Valor,0.8481338647369706,-0.008472822216746886
Nico_Tortorella,-0.231517911642659,-0.9049932413823868
Bethany_C._Meyers,-0.22827873191098563,-0.8924687421347951
Rip_Torn,0.3869571918974098,-0.21989329599283908
Ann_Wedgeworth,0.38969870590815886,-0.22882153667084598
Geraldine_Page,0.39432562284402406,-0.21413623509000715
Amy_Wright,0.3956683382560389,-0.22522691929078392
Franchot_Tone,0.3899688477077253,0.5845284272347971
Barbara_Payton,0.39747090577037636,0.5896453162240622
Dolores_Dorn,0.38958036762574394,0.5922967516110084
Jonathan_Togo,0.6276588098693309,0.5824907570169451
Diora_Baird,0.638841873182629,0.5924426061220704
Michael_Tolan,0.7830281562364083,-0.4511793408144848
Rosemary_Forsyth,0.7770395391096085,-0.44883112745164155
index.php?title=Baker_Lim&action=edit&redlink=1,0.6124079525578855,0.5686923488988448
Alexander_Schneider,0.4043464652256628,-0.21487983065487004
Stephen_Tobolowsky,-0.7699256184470359,-0.11700344952418636
Ann_Hearn,-0.7790796909429448,-0.11864099835662988
Alfred_Steele,0.6974535420602427,0.4589237680821294
Kenneth_Tobey,-0.8792730357082452,0.08120061024311596
June_Hutton,-0.8894997947652925,0.08171663971874714
T.I.,-0.8315173320506665,-0.5418130325912058
Tameka_Cottle,-0.8135751618634501,-0.5307383787831019
Justin_Timberlake,-0.8557833170046716,-0.3474725301467491
Jessica_Biel,-0.8559768157597489,-0.353317939549372
David_Thornton_(actor),0.023697898511155873,-0.9060802782433199
Cyndi_Lauper,0.02307455025718432,-0.8897566799370068
Billy_Bob_Thornton,0.549015844858289,-0.12326518124211922
Cynda_Williams,0.5578389005287898,-0.12777669013429097
Angelina_Jolie,0.5478368473027185,-0.11492411084407353
Fred_Thompson,-0.3523775514614485,-0.8563310499800392
Jeri_Kehn_Thompson,-0.3439125692809527,-0.8365291091330491
Henry_Thomas,0.657830536512484,-0.5287538223318028
Marie_Zielcke,0.6503809012630544,-0.5230990268585418
Roy_Thinnes,0.7213484346904324,0.4612996294247537
Lynn_Loring,0.7066397432080513,0.4519553708590625
Max_Thieriot,0.803341000045251,0.04499901606807175
#cite_note-Marriage-1,0.8115057623418971,0.04581914639582367
Robin_Thicke,0.48157001978450187,-0.7666264080291351
Paula_Patton,0.486900512287951,-0.7643307931732847
Justin_Theroux,0.7699651978520922,-0.5351904276323889
Jennifer_Aniston,0.7736111181583629,-0.5395501141995852
Del_Tenney,0.636749281039189,0.4487423709305894
Margot_Hartman,0.6351380510533398,0.4410207205944423
Jonny_Lee_Miller,0.5576715617393142,-0.11111410422582989
Lou_Tellegen,0.6478800932570274,0.20187100467511726
Geraldine_Farrar,0.6564269165235914,0.2072230748075259
Nina_Romano,0.6511123866687085,0.19486485938302375
Danneskiold-Sams%C3%B8e,0.6610995081979254,0.19449472471369794
Michele_Hicks,0.568017405440655,-0.10992312671276738
Robert_Taylor_(actor),-0.16706666052840904,-0.7420649934053193
Barbara_Stanwyck,-0.16451216773861055,-0.7479879936831655
Ursula_Thiess,-0.17071621560483408,-0.7549088294645587
Meshach_Taylor,0.09784149971724826,-0.9269503397605221
Bianca_Ferguson,0.09949046751403208,-0.9426012152075367
Buck_Taylor,-0.804107999827135,-0.024558580352440903
Judy_Nugent,-0.7982878753087338,-0.022634482675034803
Don_Taylor_(American_actor_and_director),-0.23035905882342067,-0.524177975695654
Phyllis_Avery,-0.23751329707499277,-0.5329296389140291
Hazel_Court,-0.22085647799376518,-0.522388796321804
Bradford_Tatum,-0.612770776112777,0.5582387808749645
Stacy_Haiduk,-0.6010168511369653,0.5478612695386134
Channing_Tatum,-0.27638949270743884,0.8622704762357395
Jenna_Dewan,-0.2736024601063357,0.8518430443785857
Don_Taylor_(actor),-0.2179147951220443,-0.531587981156107
Dermot_Walsh,-0.2245900644710891,-0.5323875685365828
Rockne_Tarkington,0.734404253803146,0.28262043359026684
Joan_Blackman,0.7251629144694068,0.28101759150698974
Joby_Baker,0.7188355481816916,0.2843487298884561
Russ_Tamblyn,-0.49419594231171443,-0.7072390307497325
Venetia_Stevenson,-0.5033166341829972,-0.7199874539833485
Akim_Tamiroff,-0.2564210818767776,-0.8335549379398218
Tamara_Shayne,-0.26162476620306235,-0.8495322657543822
Steve_Talley,0.5784589303852827,0.7317775232220802
Lyndon_Smith,0.5680930314960205,0.7197882491438247
William_Talman_(actor),0.14206398396317216,-0.783252091942115
Barbara_Read,0.14479236614789032,-0.7977889920806458
Dory_Previn,0.7122679500006488,0.28658428377039347
Don_Everly,-0.512969519623358,-0.7326377787931784
William_Sylvester,-0.7195407412771032,0.0824830746505435
Veronica_Hurst,-0.7272541759316681,0.08331160761842073
Robert_Symonds,-0.17576053935542216,-0.6941680314100711
Priscilla_Pointer,-0.18151476762975963,-0.691115941529089
David_Swift_(director),0.42243245870857765,0.8522276701559504
Maggie_McNamara,0.4264788710318604,0.8557281343814003
Jules_Irving,-0.18546993001903944,-0.6998838242520435
Will_Swenson_(actor),-0.5962228713254092,-0.7720363163619205
Audra_McDonald,-0.5859411895204745,-0.75896668643208
Karl_Swenson,-0.6135872514675846,-0.3471725792401351
Joan_Tompkins,-0.60778984841134,-0.3473959288300836
Josef_Swickard,0.8531672646014031,0.3000419101312
